
time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),Pico
636.701042,0.9674,0.0000,0.3459,30.31794833,78.10301000,15.81381130,
636.703274,0.9869,-0.0156,0.3537,30.31794833,78.10301000,15.81381130,
636.741482,1.0007,-0.0293,0.3615,30.31794833,78.10301000,15.81381130,
636.744697,1.0007,-0.0293,0.3615,30.31794833,78.10301000,15.81381130,
636.781120,1.0007,-0.0430,0.3596,30.31794833,78.10301000,15.81381130,
636.785313,1.0007,-0.0430,0.3615,30.31794833,78.10301000,15.81381130,
636.821374,1.0007,-0.0430,0.3635,30.31794833,78.10301000,15.81381130,
636.824478,0.9831,-0.0430,0.3615,30.31794833,78.10301000,15.81381130,
636.861523,0.9596,-0.0430,0.3537,30.31794833,78.10301000,15.81381130,
636.863927,0.9361,-0.0605,0.3517,30.31794833,78.10301000,15.81381130,
636.901413,0.9205,-0.0664,0.3517,30.31794833,78.10301000,15.81381130,
636.903674,0.9049,-0.0840,0.3517,30.31794833,78.10301000,15.81381130,
636.943445,0.8814,-0.0996,0.3459,30.31794833,78.10301000,15.81381130,
636.946095,0.8658,-0.0977,0.3440,30.31794833,78.10301000,15.81381130,
636.980794,0.8599,-0.0977,0.3420,30.31794833,78.10301000,15.81381130,
636.983853,0.8560,-0.0801,0.3420,30.31794833,78.10301000,15.81381130,
637.020901,0.8521,-0.0762,0.3400,30.31794833,78.10301000,15.81381130,
637.022978,0.8443,-0.0703,0.3342,30.31794833,78.10301000,15.81381130,
637.059908,0.8385,-0.0566,0.3303,30.31794833,78.10301000,15.81381130,
637.061798,0.8423,-0.0430,0.3342,30.31794833,78.10301000,15.81381130,
637.099804,0.8541,-0.0293,0.3361,30.31794833,78.10301000,15.81381130,
637.103025,0.8599,-0.0430,0.3342,30.31794833,78.10301000,15.81381130,
637.139887,0.8560,-0.0430,0.3283,30.31794833,78.10301000,15.81381130,
637.146916,0.8560,-0.0410,0.3244,30.31794833,78.10301000,15.81381130,
637.180287,0.8658,-0.0410,0.3263,30.31794833,78.10301000,15.81381130,
637.182269,0.8795,-0.0410,0.3283,30.31794833,78.10301000,15.81381130,
637.219303,0.8834,-0.0410,0.3263,30.31794833,78.10301000,15.81381130,
637.221359,0.8853,-0.0273,0.3244,30.31794833,78.10301000,15.81381130,
637.259680,0.8951,-0.0273,0.3303,30.31794833,78.10301000,15.81381130,
637.261561,0.9205,-0.0273,0.3420,30.31794833,78.10301000,15.81381130,
637.300151,0.9361,-0.0273,0.3498,30.31794833,78.10301000,15.81381130,
637.302556,0.9518,-0.0273,0.3537,30.31794833,78.10301000,15.81381130,
637.340635,0.9518,-0.0410,0.3557,30.31794833,78.10301000,15.81381130,
637.342368,0.9538,-0.0547,0.3577,30.31794833,78.10301000,15.81381130,
637.380250,0.9674,-0.0410,0.3577,30.31794833,78.10301000,15.81381130,
637.382621,0.9674,-0.0273,0.3557,30.31794833,78.10301000,15.81381130,
637.421034,0.9674,-0.0273,0.3498,30.31794833,78.10301000,15.81381130,
637.424302,0.9538,-0.0273,0.3400,30.31794833,78.10301000,15.81381130,
637.460247,0.9479,-0.0273,0.3400,30.31794833,78.10301000,15.81381130,
637.463569,0.9440,-0.0273,0.3400,30.31794833,78.10301000,15.81381130,
637.499530,0.9264,-0.0273,0.3361,30.31794833,78.10301000,15.81381130,
637.502307,0.9068,-0.0273,0.3322,30.31794833,78.10301000,15.81381130,
637.539634,0.8893,-0.0273,0.3303,30.31794833,78.10301000,15.81381130,
637.541671,0.8853,-0.0273,0.3342,30.31794833,78.10301000,15.81381130,
637.579168,0.8873,-0.0116,0.3322,30.31794833,78.10301000,15.81381130,
637.581739,0.8873,0.0000,0.3303,30.31794833,78.10301000,15.81381130,
637.619639,0.8873,-0.0137,0.3322,30.31794833,78.10301000,15.81381130,
637.621472,0.8932,-0.0137,0.3342,30.31794833,78.10301000,15.81381130,
637.669773,0.8951,-0.0273,0.3381,30.31794833,78.10301000,15.81381130,
637.671547,0.8951,-0.0449,0.3361,30.31820667,78.10309167,14.61193466,
637.698159,0.8912,-0.0586,0.3361,30.31820667,78.10309167,14.61193466,
637.699389,0.8834,-0.0762,0.3342,30.31820667,78.10309167,14.61193466,
637.739478,0.8716,-0.0762,0.3322,30.31820667,78.10309167,14.61193466,
637.741053,0.8560,-0.0879,0.3283,30.31820667,78.10309167,14.61193466,
637.778718,0.8385,-0.0879,0.3224,30.31820667,78.10309167,14.61193466,
637.780550,0.8228,-0.0879,0.3186,30.31820667,78.10309167,14.61193466,
637.818497,0.8150,-0.0879,0.3165,30.31820667,78.10309167,14.61193466,
637.820244,0.8111,-0.0703,0.3186,30.31820667,78.10309167,14.61193466,
637.858257,0.8071,-0.0566,0.3205,30.31820667,78.10309167,14.61193466,
637.860007,0.8033,-0.0430,0.3186,30.31820667,78.10309167,14.61193466,
637.898315,0.8071,-0.0293,0.3224,30.31820667,78.10309167,14.61193466,
637.900145,0.8189,-0.0137,0.3283,30.31820667,78.10309167,14.61193466,
637.938302,0.8326,0.0000,0.3342,30.31820667,78.10309167,14.61193466,
637.939847,0.8443,0.0000,0.3361,30.31820667,78.10309167,14.61193466,
637.978487,0.8560,0.0000,0.3361,30.31820667,78.10309167,14.61193466,
637.979878,0.8716,0.0000,0.3400,30.31820667,78.10309167,14.61193466,
638.018097,0.9010,-0.0137,0.3479,30.31820667,78.10309167,14.61193466,
638.019880,0.9244,-0.0293,0.3498,30.31820667,78.10309167,14.61193466,
638.058380,0.9284,-0.0430,0.3498,30.31820667,78.10309167,14.61193466,
638.060397,0.9361,-0.0605,0.3517,30.31820667,78.10309167,14.61193466,
638.100996,0.9440,-0.0801,0.3577,30.31820667,78.10309167,14.61193466,
638.103609,0.9420,-0.1016,0.3577,30.31820667,78.10309167,14.61193466,
638.139462,0.9224,-0.1074,0.3498,30.31820667,78.10309167,14.61193466,
638.143407,0.8970,-0.1074,0.3459,30.31820667,78.10309167,14.61193466,
638.178508,0.8893,-0.1074,0.3440,30.31820667,78.10309167,14.61193466,
638.180305,0.8834,-0.1055,0.3400,30.31820667,78.10309167,14.61193466,
638.218802,0.8756,-0.0996,0.3361,30.31820667,78.10309167,14.61193466,
638.221208,0.8639,-0.0782,0.3303,30.31820667,78.10309167,14.61193466,
638.258369,0.8560,-0.0586,0.3283,30.31820667,78.10309167,14.61193466,
638.260648,0.8619,-0.0430,0.3322,30.31820667,78.10309167,14.61193466,
638.298971,0.8678,-0.0273,0.3381,30.31820667,78.10309167,14.61193466,
638.301572,0.8736,-0.0137,0.3400,30.31820667,78.10309167,14.61193466,
638.338657,0.8776,0.0000,0.3420,30.31820667,78.10309167,14.61193466,
638.342117,0.8912,0.0000,0.3479,30.31820667,78.10309167,14.61193466,
638.378278,0.9186,-0.0137,0.3557,30.31820667,78.10309167,14.61193466,
638.380094,0.9361,-0.0137,0.3596,30.31820667,78.10309167,14.61193466,
638.418747,0.9538,-0.0273,0.3557,30.31820667,78.10309167,14.61193466,
638.421069,0.9518,-0.0468,0.3537,30.31820667,78.10309167,14.61193466,
638.458372,0.9538,-0.0624,0.3537,30.31820667,78.10309167,14.61193466,
638.460532,0.9479,-0.0820,0.3498,30.31820667,78.10309167,14.61193466,
638.498520,0.9264,-0.0859,0.3420,30.31820667,78.10309167,14.61193466,
638.500931,0.9030,-0.1036,0.3381,30.31820667,78.10309167,14.61193466,
638.538888,0.8756,-0.1036,0.3342,30.31820667,78.10309167,14.61193466,
638.542571,0.8599,-0.0977,0.3322,30.31820667,78.10309167,14.61193466,
638.578082,0.8482,-0.0840,0.3303,30.31820667,78.10309167,14.61193466,
638.579941,0.8365,-0.0782,0.3303,30.31820667,78.10309167,14.61193466,
638.617385,0.8208,-0.0722,0.3283,30.31820667,78.10309167,14.61193466,
638.619074,0.8150,-0.0547,0.3263,30.31820667,78.10309167,14.61193466,
638.657416,0.8150,-0.0410,0.3263,30.31820667,78.10309167,14.61193466,
638.659780,0.8169,-0.0273,0.3263,30.31820667,78.10309167,14.61193466,
638.703655,0.8189,-0.0273,0.3244,30.31820667,78.10309167,14.61193466,
638.706204,0.8208,-0.0137,0.3205,30.31833167,78.10314833,14.80804348,
638.737604,0.8306,0.0000,0.3186,30.31833167,78.10314833,14.80804348,
638.739612,0.8462,0.0000,0.3224,30.31833167,78.10314833,14.80804348,
638.778220,0.8580,0.0000,0.3244,30.31833167,78.10314833,14.80804348,
638.780309,0.8697,-0.0137,0.3263,30.31833167,78.10314833,14.80804348,
638.817783,0.8795,-0.0137,0.3303,30.31833167,78.10314833,14.80804348,
638.819713,0.8951,-0.0293,0.3381,30.31833167,78.10314833,14.80804348,
638.858421,0.9049,-0.0430,0.3459,30.31833167,78.10314833,14.80804348,
638.864798,0.9049,-0.0586,0.3517,30.31833167,78.10314833,14.80804348,
638.897137,0.9030,-0.0722,0.3537,30.31833167,78.10314833,14.80804348,
638.900037,0.8970,-0.0742,0.3537,30.31833167,78.10314833,14.80804348,
638.938050,0.8951,-0.0879,0.3557,30.31833167,78.10314833,14.80804348,
638.939658,0.8893,-0.0879,0.3577,30.31833167,78.10314833,14.80804348,
638.977460,0.8795,-0.0722,0.3557,30.31833167,78.10314833,14.80804348,
638.981447,0.8658,-0.0722,0.3517,30.31833167,78.10314833,14.80804348,
639.018561,0.8599,-0.0566,0.3479,30.31833167,78.10314833,14.80804348,
639.021017,0.8599,-0.0410,0.3498,30.31833167,78.10314833,14.80804348,
639.057435,0.8619,-0.0273,0.3498,30.31833167,78.10314833,14.80804348,
639.059627,0.8639,-0.0137,0.3498,30.31833167,78.10314833,14.80804348,
639.097984,0.8736,-0.0137,0.3517,30.31833167,78.10314833,14.80804348,
639.100097,0.9010,0.0000,0.3577,30.31833167,78.10314833,14.80804348,
639.139824,0.9244,0.0000,0.3615,30.31833167,78.10314833,14.80804348,
639.142887,0.9459,0.0000,0.3674,30.31833167,78.10314833,14.80804348,
639.177447,0.9655,0.0000,0.3694,30.31833167,78.10314833,14.80804348,
639.180325,0.9850,-0.0137,0.3752,30.31833167,78.10314833,14.80804348,
639.218220,1.0007,-0.0273,0.3791,30.31833167,78.10314833,14.80804348,
639.220741,1.0007,-0.0449,0.3811,30.31833167,78.10314833,14.80804348,
639.257440,1.0007,-0.0645,0.3811,30.31833167,78.10314833,14.80804348,
639.259921,0.9850,-0.0840,0.3791,30.31833167,78.10314833,14.80804348,
639.297349,0.9674,-0.1036,0.3733,30.31833167,78.10314833,14.80804348,
639.299948,0.9479,-0.1094,0.3654,30.31833167,78.10314833,14.80804348,
639.337015,0.9284,-0.1153,0.3557,30.31833167,78.10314833,14.80804348,
639.339143,0.9010,-0.1153,0.3479,30.31833167,78.10314833,14.80804348,
639.377448,0.8736,-0.1094,0.3361,30.31833167,78.10314833,14.80804348,
639.380500,0.8619,-0.1055,0.3283,30.31833167,78.10314833,14.80804348,
639.417934,0.8560,-0.0859,0.3283,30.31833167,78.10314833,14.80804348,
639.421243,0.8462,-0.0820,0.3263,30.31833167,78.10314833,14.80804348,
639.457176,0.8462,-0.0820,0.3263,30.31833167,78.10314833,14.80804348,
639.459882,0.8560,-0.0762,0.3342,30.31833167,78.10314833,14.80804348,
639.499232,0.8658,-0.0624,0.3420,30.31833167,78.10314833,14.80804348,
639.502103,0.8776,-0.0645,0.3498,30.31833167,78.10314833,14.80804348,
639.538375,0.8853,-0.0782,0.3557,30.31833167,78.10314833,14.80804348,
639.541482,0.8893,-0.0820,0.3596,30.31833167,78.10314833,14.80804348,
639.577039,0.8893,-0.0820,0.3577,30.31833167,78.10314833,14.80804348,
639.580263,0.9068,-0.0820,0.3537,30.31833167,78.10314833,14.80804348,
639.616991,0.9244,-0.0820,0.3537,30.31833167,78.10314833,14.80804348,
639.619616,0.9186,-0.0801,0.3498,30.31833167,78.10314833,14.80804348,
639.657642,0.9147,-0.0801,0.3420,30.31833167,78.10314833,14.80804348,
639.659486,0.9205,-0.0762,0.3420,30.31833167,78.10314833,14.80804348,
639.696308,0.9284,-0.0566,0.3498,30.31833167,78.10314833,14.80804348,
639.698039,0.9284,-0.0566,0.3577,30.31843667,78.10321167,13.71271515,
639.736297,0.9284,-0.0703,0.3615,30.31843667,78.10321167,13.71271515,
639.737753,0.9498,-0.0703,0.3713,30.31843667,78.10321167,13.71271515,
639.776350,0.9538,-0.0703,0.3791,30.31843667,78.10321167,13.71271515,
639.778092,0.9713,-0.0722,0.3831,30.31843667,78.10321167,13.71271515,
639.820870,0.9831,-0.0879,0.3831,30.31843667,78.10321167,13.71271515,
639.823282,0.9694,-0.0918,0.3791,30.31843667,78.10321167,13.71271515,
639.855991,0.9479,-0.0918,0.3694,30.31843667,78.10321167,13.71271515,
639.857412,0.9264,-0.0918,0.3577,30.31843667,78.10321167,13.71271515,
639.895526,0.9224,-0.0918,0.3537,30.31843667,78.10321167,13.71271515,
639.897455,0.8990,-0.0899,0.3479,30.31843667,78.10321167,13.71271515,
639.936478,0.8776,-0.0957,0.3361,30.31843667,78.10321167,13.71271515,
639.939083,0.8697,-0.0957,0.3303,30.31843667,78.10321167,13.71271515,
639.975540,0.8678,-0.0957,0.3342,30.31843667,78.10321167,13.71271515,
639.977580,0.8678,-0.1016,0.3381,30.31843667,78.10321167,13.71271515,
640.016915,0.8678,-0.1074,0.3400,30.31843667,78.10321167,13.71271515,
640.019649,0.8658,-0.1094,0.3420,30.31843667,78.10321167,13.71271515,
640.056380,0.8580,-0.1094,0.3479,30.31843667,78.10321167,13.71271515,
640.059980,0.8541,-0.0899,0.3517,30.31843667,78.10321167,13.71271515,
640.096758,0.8521,-0.0762,0.3517,30.31843667,78.10321167,13.71271515,
640.100345,0.8462,-0.0547,0.3498,30.31843667,78.10321167,13.71271515,
640.137447,0.8521,-0.0351,0.3517,30.31843667,78.10321167,13.71271515,
640.140545,0.8619,-0.0195,0.3596,30.31843667,78.10321167,13.71271515,
640.176753,0.8912,0.0000,0.3654,30.31843667,78.10321167,13.71271515,
640.179187,0.9205,0.0000,0.3733,30.31843667,78.10321167,13.71271515,
640.216553,0.9459,0.0000,0.3831,30.31843667,78.10321167,13.71271515,
640.219164,0.9713,-0.0195,0.3967,30.31843667,78.10321167,13.71271515,
640.256176,0.9869,-0.0449,0.4085,30.31843667,78.10321167,13.71271515,
640.258153,1.0007,-0.0664,0.4143,30.31843667,78.10321167,13.71271515,
640.296730,1.0007,-0.0899,0.4162,30.31843667,78.10321167,13.71271515,
640.299122,1.0007,-0.1133,0.4123,30.31843667,78.10321167,13.71271515,
640.335211,0.9811,-0.1270,0.4026,30.31843667,78.10321167,13.71271515,
640.336973,0.9577,-0.1270,0.3889,30.31843667,78.10321167,13.71271515,
640.375634,0.9322,-0.1211,0.3733,30.31843667,78.10321167,13.71271515,
640.377773,0.9010,-0.1192,0.3537,30.31843667,78.10321167,13.71271515,
640.416111,0.8658,-0.1153,0.3361,30.31843667,78.10321167,13.71271515,
640.418757,0.8267,-0.1074,0.3263,30.31843667,78.10321167,13.71271515,
640.456396,0.8071,-0.0918,0.3186,30.31843667,78.10321167,13.71271515,
640.459485,0.7954,-0.0703,0.3127,30.31843667,78.10321167,13.71271515,
640.496210,0.7915,-0.0508,0.3088,30.31843667,78.10321167,13.71271515,
640.498626,0.7896,-0.0332,0.3107,30.31843667,78.10321167,13.71271515,
640.535767,0.7915,-0.0137,0.3146,30.31843667,78.10321167,13.71271515,
640.539977,0.8131,0.0000,0.3224,30.31843667,78.10321167,13.71271515,
640.575651,0.8521,0.0000,0.3322,30.31843667,78.10321167,13.71271515,
640.578412,0.8697,0.0000,0.3381,30.31843667,78.10321167,13.71271515,
640.615268,0.8795,-0.0137,0.3400,30.31843667,78.10321167,13.71271515,
640.617096,0.8970,-0.0293,0.3420,30.31843667,78.10321167,13.71271515,
640.654897,0.9303,-0.0430,0.3517,30.31843667,78.10321167,13.71271515,
640.656285,0.9459,-0.0586,0.3577,30.31854167,78.10329333,14.19346523,
640.695951,0.9459,-0.0742,0.3557,30.31854167,78.10329333,14.19346523,
640.697948,0.9479,-0.0899,0.3557,30.31854167,78.10329333,14.19346523,
640.734414,0.9479,-0.0899,0.3596,30.31854167,78.10329333,14.19346523,
640.736660,0.9479,-0.0899,0.3654,30.31854167,78.10329333,14.19346523,
640.763021,0.9322,-0.0762,0.3635,30.31854167,78.10329333,14.19346523,
640.764846,0.9166,-0.0605,0.3615,30.31854167,78.10329333,14.19346523,
640.793142,0.8990,-0.0468,0.3596,30.31854167,78.10329333,14.19346523,
640.794661,0.8912,-0.0430,0.3537,30.31854167,78.10329333,14.19346523,
640.834152,0.8814,-0.0293,0.3498,30.31854167,78.10329333,14.19346523,
640.835357,0.8678,-0.0273,0.3420,30.31854167,78.10329333,14.19346523,
640.874229,0.8560,-0.0273,0.3322,30.31854167,78.10329333,14.19346523,
640.875420,0.8502,-0.0273,0.3244,30.31854167,78.10329333,14.19346523,
640.915049,0.8482,-0.0273,0.3205,30.31854167,78.10329333,14.19346523,
640.916797,0.8502,-0.0137,0.3244,30.31854167,78.10329333,14.19346523,
640.954878,0.8560,-0.0273,0.3283,30.31854167,78.10329333,14.19346523,
640.956905,0.8619,-0.0273,0.3283,30.31854167,78.10329333,14.19346523,
640.995172,0.8716,-0.0410,0.3303,30.31854167,78.10329333,14.19346523,
640.997981,0.8951,-0.0547,0.3361,30.31854167,78.10329333,14.19346523,
641.035282,0.8990,-0.0547,0.3400,30.31854167,78.10329333,14.19346523,
641.037653,0.8970,-0.0684,0.3381,30.31854167,78.10329333,14.19346523,
641.074057,0.8951,-0.0684,0.3342,30.31854167,78.10329333,14.19346523,
641.075433,0.8970,-0.0722,0.3342,30.31854167,78.10329333,14.19346523,
641.114349,0.8932,-0.0782,0.3361,30.31854167,78.10329333,14.19346523,
641.116274,0.8697,-0.0801,0.3303,30.31854167,78.10329333,14.19346523,
641.155002,0.8521,-0.0957,0.3224,30.31854167,78.10329333,14.19346523,
641.156999,0.8385,-0.0957,0.3165,30.31854167,78.10329333,14.19346523,
641.195223,0.8326,-0.0957,0.3146,30.31854167,78.10329333,14.19346523,
641.197716,0.8287,-0.0918,0.3127,30.31854167,78.10329333,14.19346523,
641.235994,0.8208,-0.0722,0.3068,30.31854167,78.10329333,14.19346523,
641.239132,0.8228,-0.0547,0.3009,30.31854167,78.10329333,14.19346523,
641.275028,0.8385,-0.0391,0.3029,30.31854167,78.10329333,14.19346523,
641.277577,0.8736,-0.0273,0.3107,30.31854167,78.10329333,14.19346523,
641.314645,0.9049,-0.0273,0.3186,30.31854167,78.10329333,14.19346523,
641.318159,0.9342,-0.0273,0.3244,30.31854167,78.10329333,14.19346523,
641.354512,0.9615,-0.0410,0.3322,30.31854167,78.10329333,14.19346523,
641.356293,0.9850,-0.0586,0.3440,30.31854167,78.10329333,14.19346523,
641.394622,1.0007,-0.0782,0.3577,30.31854167,78.10329333,14.19346523,
641.396395,0.9850,-0.0957,0.3635,30.31854167,78.10329333,14.19346523,
641.436658,0.9615,-0.0957,0.3615,30.31854167,78.10329333,14.19346523,
641.438543,0.9401,-0.0957,0.3615,30.31854167,78.10329333,14.19346523,
641.476025,0.9205,-0.0957,0.3635,30.31854167,78.10329333,14.19346523,
641.479876,0.8932,-0.0938,0.3615,30.31854167,78.10329333,14.19346523,
641.515057,0.8619,-0.0742,0.3537,30.31854167,78.10329333,14.19346523,
641.518282,0.8462,-0.0566,0.3479,30.31854167,78.10329333,14.19346523,
641.554965,0.8423,-0.0430,0.3498,30.31854167,78.10329333,14.19346523,
641.557005,0.8404,-0.0410,0.3557,30.31854167,78.10329333,14.19346523,
641.594258,0.8365,-0.0468,0.3557,30.31854167,78.10329333,14.19346523,
641.595836,0.8365,-0.0488,0.3537,30.31854167,78.10329333,14.19346523,
641.636019,0.8404,-0.0488,0.3577,30.31854167,78.10329333,14.19346523,
641.638404,0.8541,-0.0488,0.3654,30.31864833,78.10335500,14.19706821,
641.673426,0.8678,-0.0488,0.3674,30.31864833,78.10335500,14.19706821,
641.675217,0.8678,-0.0351,0.3635,30.31864833,78.10335500,14.19706821,
641.715103,0.8639,-0.0156,0.3577,30.31864833,78.10335500,14.19706821,
641.716975,0.8697,0.0000,0.3537,30.31864833,78.10335500,14.19706821,
641.753512,0.8970,0.0000,0.3537,30.31864833,78.10335500,14.19706821,
641.755937,0.9147,0.0000,0.3517,30.31864833,78.10335500,14.19706821,
641.792457,0.9147,0.0000,0.3459,30.31864833,78.10335500,14.19706821,
641.793835,0.9224,0.0000,0.3440,30.31864833,78.10335500,14.19706821,
641.831973,0.9518,0.0000,0.3537,30.31864833,78.10335500,14.19706821,
641.834294,0.9713,0.0000,0.3635,30.31864833,78.10335500,14.19706821,
641.872699,0.9713,0.0000,0.3654,30.31864833,78.10335500,14.19706821,
641.874376,0.9713,0.0000,0.3674,30.31864833,78.10335500,14.19706821,
641.912446,0.9869,0.0000,0.3733,30.31864833,78.10335500,14.19706821,
641.914105,1.0007,0.0000,0.3791,30.31864833,78.10335500,14.19706821,
641.952559,1.0007,-0.0137,0.3791,30.31864833,78.10335500,14.19706821,
641.955196,0.9850,-0.0273,0.3752,30.31864833,78.10335500,14.19706821,
641.993187,0.9655,-0.0410,0.3713,30.31864833,78.10335500,14.19706821,
641.996334,0.9420,-0.0410,0.3654,30.31864833,78.10335500,14.19706821,
642.034030,0.9205,-0.0410,0.3615,30.31864833,78.10335500,14.19706821,
642.038798,0.8912,-0.0410,0.3557,30.31864833,78.10335500,14.19706821,
642.073186,0.8599,-0.0410,0.3479,30.31864833,78.10335500,14.19706821,
642.075857,0.8423,-0.0410,0.3420,30.31864833,78.10335500,14.19706821,
642.114376,0.8326,-0.0273,0.3381,30.31864833,78.10335500,14.19706821,
642.117286,0.8267,-0.0273,0.3361,30.31864833,78.10335500,14.19706821,
642.152144,0.8189,-0.0273,0.3303,30.31864833,78.10335500,14.19706821,
642.154126,0.8208,-0.0273,0.3244,30.31864833,78.10335500,14.19706821,
642.192718,0.8287,-0.0116,0.3263,30.31864833,78.10335500,14.19706821,
642.194882,0.8404,0.0000,0.3263,30.31864833,78.10335500,14.19706821,
642.233060,0.8502,0.0000,0.3263,30.31864833,78.10335500,14.19706821,
642.235223,0.8639,0.0000,0.3244,30.31864833,78.10335500,14.19706821,
642.272094,0.8932,0.0000,0.3283,30.31864833,78.10335500,14.19706821,
642.275021,0.9205,0.0000,0.3342,30.31864833,78.10335500,14.19706821,
642.312802,0.9459,-0.0137,0.3361,30.31864833,78.10335500,14.19706821,
642.315401,0.9655,-0.0273,0.3361,30.31864833,78.10335500,14.19706821,
642.351323,0.9850,-0.0430,0.3361,30.31864833,78.10335500,14.19706821,
642.352968,1.0007,-0.0547,0.3420,30.31864833,78.10335500,14.19706821,
642.393340,1.0007,-0.0703,0.3479,30.31864833,78.10335500,14.19706821,
642.395507,1.0007,-0.0879,0.3517,30.31864833,78.10335500,14.19706821,
642.432699,0.9811,-0.0918,0.3479,30.31864833,78.10335500,14.19706821,
642.435168,0.9615,-0.0782,0.3479,30.31864833,78.10335500,14.19706821,
642.473080,0.9459,-0.0645,0.3537,30.31864833,78.10335500,14.19706821,
642.476738,0.9303,-0.0508,0.3557,30.31864833,78.10335500,14.19706821,
642.511838,0.9088,-0.0370,0.3498,30.31864833,78.10335500,14.19706821,
642.513251,0.8814,-0.0195,0.3420,30.31864833,78.10335500,14.19706821,
642.552262,0.8736,0.0000,0.3420,30.31864833,78.10335500,14.19706821,
642.556283,0.8736,0.0000,0.3400,30.31864833,78.10335500,14.19706821,
642.593170,0.8756,0.0000,0.3381,30.31864833,78.10335500,14.19706821,
642.596406,0.8912,0.0000,0.3322,30.31864833,78.10335500,14.19706821,
642.634866,0.9128,0.0000,0.3342,30.31864833,78.10335500,14.19706821,
642.638226,0.9382,0.0000,0.3400,30.31864833,78.10335500,14.19706821,
642.672652,0.9674,0.0000,0.3498,30.31864833,78.10335500,14.19706821,
642.674898,0.9850,0.0000,0.3577,30.31864833,78.10335500,14.19706821,
642.713660,1.0007,0.0000,0.3635,30.31864833,78.10335500,14.19706821,
642.716622,1.0007,-0.0156,0.3713,30.31864833,78.10335500,14.19706821,
642.752810,1.0007,-0.0293,0.3752,30.31864833,78.10335500,14.19706821,
642.756327,0.9869,-0.0468,0.3752,30.31864833,78.10335500,14.19706821,
642.791819,0.9615,-0.0664,0.3694,30.31864833,78.10335500,14.19706821,
642.793591,0.9322,-0.0859,0.3577,30.31864833,78.10335500,14.19706821,
642.831852,0.8970,-0.0996,0.3459,30.31864833,78.10335500,14.19706821,
642.834277,0.8560,-0.1016,0.3303,30.31864833,78.10335500,14.19706821,
642.871250,0.8131,-0.1016,0.3127,30.31864833,78.10335500,14.19706821,
642.873422,0.7857,-0.0859,0.2970,30.31864833,78.10335500,14.19706821,
642.911764,0.7681,-0.0664,0.2872,30.31864833,78.10335500,14.19706821,
642.913197,0.7603,-0.0468,0.2814,30.31864833,78.10335500,14.19706821,
642.951489,0.7583,-0.0332,0.2755,30.31864833,78.10335500,14.19706821,
642.953739,0.7661,-0.0137,0.2755,30.31864833,78.10335500,14.19706821,
642.991348,0.7877,0.0000,0.2814,30.31864833,78.10335500,14.19706821,
642.993041,0.8287,0.0000,0.2911,30.31864833,78.10335500,14.19706821,
643.031148,0.8697,0.0000,0.3049,30.31864833,78.10335500,14.19706821,
643.032823,0.9088,0.0000,0.3186,30.31864833,78.10335500,14.19706821,
643.071860,0.9459,0.0000,0.3381,30.31864833,78.10335500,14.19706821,
643.073594,0.9772,0.0000,0.3654,30.31864833,78.10335500,14.19706821,
643.111525,1.0202,0.0000,0.3889,30.31864833,78.10335500,14.19706821,
643.113418,1.0398,0.0000,0.4065,30.31864833,78.10335500,14.19706821,
643.151859,1.0398,0.0000,0.4202,30.31864833,78.10335500,14.19706821,
643.154016,1.0398,-0.0156,0.4319,30.31864833,78.10335500,14.19706821,
643.192248,1.0398,-0.0293,0.4319,30.31864833,78.10335500,14.19706821,
643.194550,1.0398,-0.0488,0.4260,30.31864833,78.10335500,14.19706821,
643.232741,1.0027,-0.0684,0.4104,30.31864833,78.10335500,14.19706821,
643.236280,0.9538,-0.0879,0.3850,30.31864833,78.10335500,14.19706821,
643.272264,0.9147,-0.1016,0.3596,30.31864833,78.10335500,14.19706821,
643.275323,0.8697,-0.1016,0.3361,30.31864833,78.10335500,14.19706821,
643.312142,0.8228,-0.1016,0.3127,30.31864833,78.10335500,14.19706821,
643.315283,0.7719,-0.0938,0.2911,30.31864833,78.10335500,14.19706821,
643.353597,0.7368,-0.0742,0.2755,30.31864833,78.10335500,14.19706821,
643.356754,0.7211,-0.0547,0.2716,30.31864833,78.10335500,14.19706821,
643.392128,0.7211,-0.0410,0.2736,30.31864833,78.10335500,14.19706821,
643.394255,0.7232,-0.0273,0.2795,30.31864833,78.10335500,14.19706821,
643.432069,0.7290,-0.0116,0.2834,30.31864833,78.10335500,14.19706821,
643.435451,0.7486,0.0000,0.2911,30.31864833,78.10335500,14.19706821,
643.471733,0.7759,0.0000,0.3029,30.31864833,78.10335500,14.19706821,
643.474378,0.8052,0.0000,0.3165,30.31864833,78.10335500,14.19706821,
643.512044,0.8462,0.0000,0.3283,30.31864833,78.10335500,14.19706821,
643.515670,0.8893,0.0000,0.3400,30.31864833,78.10335500,14.19706821,
643.552282,0.9284,0.0000,0.3557,30.31864833,78.10335500,14.19706821,
643.555410,0.9615,0.0000,0.3674,30.31864833,78.10335500,14.19706821,
643.591522,0.9850,0.0000,0.3752,30.31864833,78.10335500,14.19706821,
643.594468,1.0007,0.0000,0.3811,30.31864833,78.10335500,14.19706821,
643.632934,1.0007,0.0000,0.3831,30.31864833,78.10335500,14.19706821,
643.638129,0.9811,0.0000,0.3811,30.31864833,78.10335500,14.19706821,
